Dish ID,Dish Name,Restaurant,Restaurant Address,City,Country,Postal Code (ZIP / PIN),Meal Category,Dietary Pattern,Macro Tier,Calories (kcal),Protein (g),Carbs (g),Fat (g),Fiber (g),Net Carbs (g),Estimated Sugar (g),Cooking Fat,Seed-Oil Free,Gluten-Free,Keto-Friendly,Grass-Fed / Pastured,Dairy-Free,Diet Tags,Key Ingredients,Health Highlights,Price,Rating,Reviews Count,Chef & Verification Notes,Latitude,Longitude
in-noida-201301-2,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (Sector 18),"Wave Silver Tower, Sector 18, Noida, Uttar Pradesh 201301",Noida,India,201301,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹281,4.9,98,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",28.52262,77.38795
in-noida-201301-3,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (Sector 18),"Wave Silver Tower, Sector 18, Noida, Uttar Pradesh 201301",Noida,India,201301,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹255,4.9,283,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,28.53505,77.39115
in-noida-201301-4,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Sector 18),"Wave Silver Tower, Sector 18, Noida, Uttar Pradesh 201301",Noida,India,201301,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹316,4.7,281,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",28.54567,77.38717
in-noida-201301-5,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Sector 18),"Wave Silver Tower, Sector 18, Noida, Uttar Pradesh 201301",Noida,India,201301,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹218,4.9,256,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",28.54856,77.39347
in-noida-201304-1,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Sector 104 / Expressway),"Hajipur Market, Sector 104, Noida, Uttar Pradesh 201304",Noida,India,201304,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹221,4.8,395,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",28.55016,77.40571
in-noida-201304-2,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Sector 104 / Expressway),"Hajipur Market, Sector 104, Noida, Uttar Pradesh 201304",Noida,India,201304,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹358,4.8,136,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",28.54773,77.4004
in-noida-201304-3,Jowar Bhakri with Sprouted Matki Usal,Swaad Organic (Sector 104 / Expressway),"Hajipur Market, Sector 104, Noida, Uttar Pradesh 201304",Noida,India,201304,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),320,21,42,6,10,32,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,100% Hand-pressed jowar (sorghum) flour; sprouted dew beans (matki); fresh ginger & garlic; tempered mustard seeds; green chili,21g Plant Protein; Pure A2 Ghee; Zero Seed Oils; 10g Millet Fiber; 100% Gluten-Free,₹187,4.8,241,"Ancient grain sorghum roti hand-patted and puffed on cast-iron tawa, served with enzymatic sprouted dew bean curry. 100% gluten-free.",28.5243,77.38794
in-noida-201304-4,Steamed Ragi Mudde with Huruli (Horsegram) Saaru,Karnataka Millets (Sector 104 / Expressway),"Hajipur Market, Sector 104, Noida, Uttar Pradesh 201304",Noida,India,201304,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),290,23,38,4,12,26,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Finger millet (ragi) whole grain flour; horsegram (kulthi) slow broth; crushed peppercorns; fresh coriander roots; curry leaf tadka,23g High-Protein Broth; Pure A2 Cow Ghee; Zero Seed Oils; 12g High Fiber; 100% Gluten-Free,₹363,4.9,235,Legendary Ayurvedic endurance staple. Steamed mineral-rich ragi ball paired with high-protein horsegram broth. Zero seed oils.,28.53438,77.39433
in-noida-201304-5,High-Protein Sattu & Roasted Jeera Buttermilk Bowl,Bihar Sattu & Grain (Sector 104 / Expressway),"Hajipur Market, Sector 104, Noida, Uttar Pradesh 201304",Noida,India,201304,Pulse & Sprouted Legumes,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),270,24,30,5,9,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Toasted Bengal gram (sattu) flour; churned A2 cow milk chaas; finely chopped shallots & green chilies; kala namak; roasted cumin,24g Clean Pulse Protein; Probiotic Chaas; Zero Seed Oils; 9g Prebiotic Fiber; 100% Gluten-Free,₹216,4.8,91,Cooling powerhouse protein meal with roasted chana flour suspended in churned dahi. Extremely low glycemic index and 100% gluten-free.,28.52453,77.40538
in-ghaziabad-201001-1,Desi Clay Oven Chicken Tikka (Zero Batter),Fabcafe (Ghantaghar / Central),"Ghantaghar Market, Ghaziabad, Uttar Pradesh 201001",Ghaziabad,India,201001,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),380,46,12,12,4,8,1,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Pasture-raised chicken breast; hung cow milk dahi; Kashmiri degi mirch; roasted ajwain; kassori methi; fresh lemon,46g Clean Protein; Zero Seed Oils; Clay Oven Roasting; Zero Added Sugar; 100% Gluten-Free,₹254,4.7,362,"Boneless chicken breast steeped in hung curd, ginger-garlic, and cold-ground spices. Roasted in traditional clay tandoor without maida or food colors.",28.67516,77.4609
in-ghaziabad-201001-2,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (Ghantaghar / Central),"Ghantaghar Market, Ghaziabad, Uttar Pradesh 201001",Ghaziabad,India,201001,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹224,4.8,94,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",28.67805,77.46596
in-ghaziabad-201001-3,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (Ghantaghar / Central),"Ghantaghar Market, Ghaziabad, Uttar Pradesh 201001",Ghaziabad,India,201001,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹340,4.8,171,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,28.66019,77.46175
in-ghaziabad-201001-4,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Ghantaghar / Central),"Ghantaghar Market, Ghaziabad, Uttar Pradesh 201001",Ghaziabad,India,201001,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹324,4.9,252,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",28.66562,77.44784
in-ghaziabad-201001-5,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Ghantaghar / Central),"Ghantaghar Market, Ghaziabad, Uttar Pradesh 201001",Ghaziabad,India,201001,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹323,4.7,154,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",28.67704,77.45191
in-ghaziabad-201014-1,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Kaushambi / Indirapuram),"Aditya City Centre, Indirapuram, Ghaziabad, Uttar Pradesh 201014",Ghaziabad,India,201014,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹377,4.8,145,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",28.6815,77.44291
in-ghaziabad-201014-2,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Kaushambi / Indirapuram),"Aditya City Centre, Indirapuram, Ghaziabad, Uttar Pradesh 201014",Ghaziabad,India,201014,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹399,4.7,347,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",28.66818,77.45859
in-ghaziabad-201014-3,Jowar Bhakri with Sprouted Matki Usal,Swaad Organic (Kaushambi / Indirapuram),"Aditya City Centre, Indirapuram, Ghaziabad, Uttar Pradesh 201014",Ghaziabad,India,201014,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),320,21,42,6,10,32,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,100% Hand-pressed jowar (sorghum) flour; sprouted dew beans (matki); fresh ginger & garlic; tempered mustard seeds; green chili,21g Plant Protein; Pure A2 Ghee; Zero Seed Oils; 10g Millet Fiber; 100% Gluten-Free,₹320,4.7,155,"Ancient grain sorghum roti hand-patted and puffed on cast-iron tawa, served with enzymatic sprouted dew bean curry. 100% gluten-free.",28.65904,77.44239
in-ghaziabad-201014-4,Steamed Ragi Mudde with Huruli (Horsegram) Saaru,Karnataka Millets (Kaushambi / Indirapuram),"Aditya City Centre, Indirapuram, Ghaziabad, Uttar Pradesh 201014",Ghaziabad,India,201014,Ancient Millets & Ayurvedic Staples,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),290,23,38,4,12,26,5,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Finger millet (ragi) whole grain flour; horsegram (kulthi) slow broth; crushed peppercorns; fresh coriander roots; curry leaf tadka,23g High-Protein Broth; Pure A2 Cow Ghee; Zero Seed Oils; 12g High Fiber; 100% Gluten-Free,₹223,4.9,274,Legendary Ayurvedic endurance staple. Steamed mineral-rich ragi ball paired with high-protein horsegram broth. Zero seed oils.,28.6574,77.45265
in-ghaziabad-201014-5,High-Protein Sattu & Roasted Jeera Buttermilk Bowl,Bihar Sattu & Grain (Kaushambi / Indirapuram),"Aditya City Centre, Indirapuram, Ghaziabad, Uttar Pradesh 201014",Ghaziabad,India,201014,Pulse & Sprouted Legumes,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),270,24,30,5,9,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Toasted Bengal gram (sattu) flour; churned A2 cow milk chaas; finely chopped shallots & green chilies; kala namak; roasted cumin,24g Clean Pulse Protein; Probiotic Chaas; Zero Seed Oils; 9g Prebiotic Fiber; 100% Gluten-Free,₹228,4.7,397,Cooling powerhouse protein meal with roasted chana flour suspended in churned dahi. Extremely low glycemic index and 100% gluten-free.,28.67457,77.45758
in-bengaluru-560004-1,Desi Clay Oven Chicken Tikka (Zero Batter),Fabcafe (Basavanagudi),"Gandhi Bazaar Main Rd, Bengaluru, Karnataka 560004",Bengaluru,India,560004,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),380,46,12,12,4,8,1,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Pasture-raised chicken breast; hung cow milk dahi; Kashmiri degi mirch; roasted ajwain; kassori methi; fresh lemon,46g Clean Protein; Zero Seed Oils; Clay Oven Roasting; Zero Added Sugar; 100% Gluten-Free,₹400,4.9,82,"Boneless chicken breast steeped in hung curd, ginger-garlic, and cold-ground spices. Roasted in traditional clay tandoor without maida or food colors.",12.96826,77.58744
in-bengaluru-560004-2,Organic Palak Paneer & Foxtail Millet Khichdi,EatFit Organic (Basavanagudi),"Gandhi Bazaar Main Rd, Bengaluru, Karnataka 560004",Bengaluru,India,560004,Ancient Millets & Ayurvedic Staples,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),390,26,36,14,9,27,4,Pure A2 Desi Cow Ghee,YES,YES,NO,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted foxtail millet; pure cow milk paneer cubes; slow-simmered spinach purée; roasted jeera; pink Himalayan salt,26g Dairy & Millet Protein; Pure A2 Cow Ghee; Zero Seed Oils; 9g Dietary Fiber; 100% Gluten-Free,₹334,4.8,251,"Prebiotic superfood bowl cooked with mineral-dense foxtail millets and iron-rich baby spinach. Zero refined oils, naturally gluten-free.",12.96845,77.6026
in-bengaluru-560004-3,High-Protein Sprouted Moong & Kala Chana Chaat,Healthy Bites (Basavanagudi),"Gandhi Bazaar Main Rd, Bengaluru, Karnataka 560004",Bengaluru,India,560004,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),260,22,32,4,11,21,4,Cold-Pressed Kachi Ghani Mustard Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Sprouted whole green moong; boiled black chana; diced cucumber & tomatoes; pomegranate arils; fresh lime juice; rock salt,22g Clean Pulse Protein; Raw / Cold-Pressed Mustard Oil; Zero Seed Oils; 11g High Fiber; 100% Gluten-Free,₹367,4.7,399,Bioavailable sprouted pulse chaat tossed raw with digestive roasted cumin and cold-pressed Kachi Ghani oil. Zero cooking loss of vitamins.,12.97346,77.58065
in-bengaluru-560004-4,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Basavanagudi),"Gandhi Bazaar Main Rd, Bengaluru, Karnataka 560004",Bengaluru,India,560004,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹235,4.8,350,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",12.98215,77.58899
in-bengaluru-560004-5,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Basavanagudi),"Gandhi Bazaar Main Rd, Bengaluru, Karnataka 560004",Bengaluru,India,560004,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹264,4.7,120,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",12.97414,77.60715
in-bengaluru-560038-1,Artisanal Cow Milk Paneer Tikka Salad,Greenr Cafe (Indiranagar),"100ft Road, Indiranagar, Bengaluru, Karnataka 560038",Bengaluru,India,560038,Salad & Raw Greens,Vegetarian (Dairy / Pure Ghee),Balanced Clean Protein (20g-34g),340,28,16,16,6,10,2,Pure A2 Desi Cow Ghee,YES,YES,YES,YES,NO,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Organic grass-fed cow paneer; charred bell peppers & onions; massaged baby greens; mint-coriander emulsion; roasted flaxseed,28g High-Quality Protein; Pure A2 Desi Cow Ghee; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,₹196,4.8,353,"Freshly coagulated cow milk paneer lightly blistered in clay tandoor. Low carb, high calcium, zero wheat additives.",12.9635,77.59977
in-bengaluru-560038-2,Coastal Wild Kingfish Tawa Steak,Mojigao Coastal (Indiranagar),"100ft Road, Indiranagar, Bengaluru, Karnataka 560038",Bengaluru,India,560038,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),410,44,8,18,4,4,1,Wood-Pressed Virgin Coconut Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Millet / Whole Grain,Wild-caught coastal kingfish / surmai; freshly ground Malabar pepper; kokum extract; curry leaves; steamed French beans,44g Wild Marine Protein; Wood-Pressed Coconut Oil; Zero Seed Oils; Heart-Healthy Omega 3; 100% Gluten-Free,₹394,4.8,237,"Fresh caught kingfish pan-seared gently in cold-pressed virgin coconut oil with digestive kokum. Zero batter, zero trans-fats.",12.97,77.59705
